PARTY_ID|CUSTOMER_ID|PARTY_ROLE_ID
16022|92803|5
16023|16023|1
16023|9435|6
16024|16024|1
16024|118896|5
16024|8038|8
16025|16025|1
16025|31381|5
16026|16026|1
16027|16027|1
16027|68422|5
16028|16028|1
16028|72174|7
16028|96687|6
16029|16029|1
16029|76203|7
16029|76772|2
16030|16030|1
16030|39872|7
16030|98044|6
16030|66427|6
16030|3501|4
16031|16031|1
16031|64759|2
16031|56054|7
16031|5556|8
16031|50106|2
16032|16032|1
16032|72715|5
16033|16033|1
16033|26507|4
16033|27736|2
16034|16034|1
16034|27014|7
16034|25008|7
16035|16035|1
16035|63781|2
16035|19122|5
16035|6554|2
16035|56078|2
16036|16036|1
16036|37589|4
16036|29199|5
16036|119129|2
16037|16037|1
16037|63951|7
16037|99915|8
16037|52978|3
16038|16038|1
16038|34044|3
16039|16039|1
16039|5086|2
16039|102944|8
16039|18208|7
16040|16040|1
16040|52005|3
16040|5815|2
16040|71750|7
16040|41539|2
16041|16041|1
16041|87864|4
16041|109889|4
16041|27684|2
16041|110632|7
16042|16042|1
16042|21745|4
16042|90190|4
16042|35799|7
16043|16043|1
16043|112067|2
16044|16044|1
16044|86459|5
16044|9086|7
16044|54382|8
16044|21284|5
16045|16045|1
16045|116242|5
16045|74150|6
16045|108212|6
16045|55162|5
16046|16046|1
16046|107608|4
16047|16047|1
16047|27384|4
16048|16048|1
16048|97175|8
16048|77031|8
16048|3972|4
16048|104019|7
16049|16049|1
16049|15873|3
16049|9038|3
16049|109120|2
16049|101604|8
16050|16050|1
16050|37220|8
16050|35832|2
16050|68309|7
16050|84471|2
16051|16051|1
16051|94094|4
16051|73501|8
16052|16052|1
16052|66708|3
16053|16053|1
16053|27367|8
16053|33822|7
16054|16054|1
16054|108788|7
16055|16055|1
16055|82773|5
16055|13927|6
16056|16056|1
16056|103271|8
16057|16057|1
16057|72755|4
16057|12395|2
16057|15006|7
16057|74163|7
16058|16058|1
16059|16059|1
16060|16060|1
16061|16061|1
16061|18491|3
16062|16062|1
16062|105222|2
16063|16063|1
16064|16064|1
16064|107081|3
16065|16065|1
16066|16066|1
16066|50053|2
16066|52616|5
16066|4673|2
16066|61101|2
16067|16067|1
16068|16068|1
16068|12115|3
16068|8983|2
16068|107647|5
16069|16069|1
16069|100330|2
16069|42177|6
16069|23733|3
16070|16070|1
16070|105697|8
16070|70185|2
16070|4250|5
16071|16071|1
16071|32262|2
16071|53956|4
16071|43982|7
16071|86467|2
16072|16072|1
16072|58893|5
16072|32801|8
16072|6098|3
16073|16073|1
16073|60154|4
16073|94374|6
16073|70420|5
16073|27288|2
16074|16074|1
16074|45592|2
16074|66348|2
16074|31888|6
16074|76520|4
16075|16075|1
16076|16076|1
16076|119540|2
16076|102430|7
16076|78178|8
16076|83341|7
16077|16077|1
16078|16078|1
16078|40447|5
16078|52676|2
16078|16939|7
16078|91531|3
16079|16079|1
16079|108454|6
16080|16080|1
16080|8004|2
16080|118955|8
16081|16081|1
16082|16082|1
16083|16083|1
16084|16084|1
16085|16085|1
16086|16086|1
16086|70311|8
16086|1690|3
16087|16087|1
16087|84468|6
16087|116177|3
16088|16088|1
16089|16089|1
16089|119107|6
16090|16090|1
16090|81237|5
16090|6541|5
16091|16091|1
16092|16092|1
16093|16093|1
16093|107749|2
16093|14769|3
16093|4870|4
16094|16094|1
16094|33703|4
16095|16095|1
16095|87064|8
16095|63968|2
16095|68797|6
16096|16096|1
16096|41254|7
16096|58255|5
16096|81162|2
16096|53144|6
16097|16097|1
16097|61626|6
16097|67599|3
16097|3640|6
16097|112806|5
16098|16098|1
16099|16099|1
16099|113517|2
16099|97527|4
16100|16100|1
16101|16101|1
16101|38485|6
16101|101837|3
16101|7255|6
16101|80244|5
16102|16102|1
16103|16103|1
16103|18889|8
16103|24508|5
16103|78724|5
16103|45602|6
16104|16104|1
16104|43215|5
16105|16105|1
16105|110317|2
16105|28677|2
16106|16106|1
16106|45782|4
16107|16107|1
16107|78878|2
16107|104525|8
16108|16108|1
16108|66927|7
16108|5542|5
16108|14597|8
16109|16109|1
16110|16110|1
16111|16111|1
16111|19878|7
16111|79406|4
16111|26080|2
16111|3673|6
16112|16112|1
16112|94852|2
16112|21974|2
16113|16113|1
16114|16114|1
16114|13439|5
16115|16115|1
16115|63520|6
16116|16116|1
16116|99882|7
16117|16117|1
16118|16118|1
16118|2702|7
16118|48586|5
16119|16119|1
16119|30283|3
16120|16120|1
16120|59193|3
16120|96366|8
16120|37842|8
16120|86560|4
16121|16121|1
16121|73012|2
16122|16122|1
16122|16335|6
16122|116865|2
16123|16123|1
16123|63178|3
16123|31458|2
16123|14728|2
16124|16124|1
16124|36144|2
16124|73777|7
16124|9525|2
16125|16125|1
16125|15222|5
16125|4569|7
16125|70327|5
16126|16126|1
16126|51201|8
16127|16127|1
16127|63905|5
16128|16128|1
16128|6805|7
16128|68671|8
16128|34609|3
16129|16129|1
16129|95343|8
16129|66106|3
16129|42088|8
16130|16130|1
16130|47490|3
16131|16131|1
16131|41452|3
16131|75923|3
16132|16132|1
16132|110023|2
16132|56652|3
16132|8727|5
16132|115889|6
16133|16133|1
16133|4960|2
16134|16134|1
16134|33684|2
16135|16135|1
16135|41038|2
16136|16136|1
16136|14448|5
16137|16137|1
16137|118351|2
16137|99823|5
16137|78505|3
16137|2349|6
16138|16138|1
16138|32135|3
16138|108281|2
16138|7743|5
16139|16139|1
16139|37955|3
16140|16140|1
16140|67388|7
16140|108914|4
16140|21403|2
16141|16141|1
16141|51581|2
16141|100785|2
16142|16142|1
16143|16143|1
16143|75765|8
16143|34850|8
16144|16144|1
16144|90329|2
16144|64796|8
16144|72120|2
16145|16145|1
16146|16146|1
16146|43800|8
16146|11621|6
16146|12045|2
16146|69567|3
16147|16147|1
16147|67737|8
16148|16148|1
16148|30016|2
16148|53062|2
16149|16149|1
16150|16150|1
16151|16151|1
16151|107037|8
16151|36723|2
16152|16152|1
16152|27242|7
16152|39585|2
16153|16153|1
16154|16154|1
16154|36950|3
16154|20845|2
16155|16155|1
16156|16156|1
16156|5253|5
16156|56762|4
16156|55964|3
16157|16157|1
16157|98692|7
16158|16158|1
16158|37532|3
16158|17623|2
16159|16159|1
16159|111154|6
16160|16160|1
16160|55745|4
16160|98502|2
16161|16161|1
16161|15326|2
16161|45955|6
16161|69288|2
16162|16162|1
16162|29891|8
16163|16163|1
16163|38102|5
16164|16164|1
16164|27702|6
16165|16165|1
16165|51423|5
16165|86311|3
16165|89342|7
16165|75045|4
16166|16166|1
16167|16167|1
16167|106156|5
16167|14995|8
16168|16168|1
16168|29879|3
16168|65350|7
16168|1619|6
16168|116111|5
16169|16169|1
16169|47283|4
16170|16170|1
16171|16171|1
16171|76868|2
16171|54549|8
16172|16172|1
16173|16173|1
16173|36407|3
16173|67501|6
16174|16174|1
16174|51198|8
16174|55701|4
16174|82228|8
16174|100665|4
16175|16175|1
16175|102109|4
16175|85523|3
16175|10265|3
16175|56846|2
16176|16176|1
16177|16177|1
16177|36229|2
16178|16178|1
16179|16179|1
16180|16180|1
16180|69515|3
16180|58610|2
16180|67851|3
16181|16181|1
16182|16182|1
16183|16183|1
16184|16184|1
16184|35738|5
16184|55058|2
16185|16185|1
16186|16186|1
16186|22802|7
16187|16187|1
16187|13723|4
16187|54815|4
16188|16188|1
16188|31762|5
16188|68527|4
16189|16189|1
16190|16190|1
16191|16191|1
16191|24566|7
16191|30622|6
16191|99484|6
16192|16192|1
16192|107216|2
16192|61717|3
16192|59730|5
16193|16193|1
16193|75261|4
16193|110926|5
16193|16505|2
16193|110468|2
16194|16194|1
16194|75111|2
16195|16195|1
16196|16196|1
16196|110167|8
16196|70873|2
16197|16197|1
16198|16198|1
16198|43318|7
16198|33337|6
16199|16199|1
16199|51496|3
16200|16200|1
16200|96845|2
16201|16201|1
16201|55952|2
16201|79026|7
16202|16202|1
16203|16203|1
16203|20710|7
16203|114473|2
16204|16204|1
16204|45747|2
16204|8648|2
16204|116036|3
16205|16205|1
16206|16206|1
16206|73528|7
16206|2346|3
16207|16207|1
16207|90033|6
16207|89207|4
16207|38620|2
16208|16208|1
16208|18837|7
16209|16209|1
16210|16210|1
16210|86437|6
16210|68313|2
16210|60579|3
16210|65654|7
16211|16211|1
16211|96429|8
16211|37885|2
16211|81547|2
16211|51061|8
16212|16212|1
16212|113655|2
16212|16410|7
16212|92772|2
16212|63288|5
16213|16213|1
16213|41162|4
16213|30262|4
16213|53300|2
16214|16214|1
16215|16215|1
16216|16216|1
16216|98384|2
16216|36325|8
16217|16217|1
16217|25783|2
16217|102354|2
16217|50421|7
16217|35353|8
16218|16218|1
16219|16219|1
16219|100969|4
16219|11482|3
16219|94018|2
16220|16220|1
16221|16221|1
16221|11483|2
16222|16222|1
16223|16223|1
16223|34163|6
16223|118023|6
16224|16224|1
16224|75395|8
16224|45655|4
16225|16225|1
16225|47130|3
16225|103689|6
16225|45474|3
16226|16226|1
16226|10774|2
16226|93040|3
16227|16227|1
16227|3108|8
16227|47822|5
16228|16228|1
16228|19328|2
16228|5922|7
16228|62894|8
16228|41439|8
16229|16229|1
16229|108183|6
16230|16230|1
16230|106696|3
16230|53081|2
16231|16231|1
16232|16232|1
16232|100293|7
16232|81334|2
16232|67790|4
16232|97973|4
16233|16233|1
16234|16234|1
16234|58894|3
16234|85187|3
16234|107141|5
16234|53817|7
16235|16235|1
16236|16236|1
16237|16237|1
16237|9937|4
16237|16412|4
16237|86483|6
16238|16238|1
16239|16239|1
16239|11123|4
16239|93060|3
16240|16240|1
16240|17485|8
16241|16241|1
16241|37275|2
16242|16242|1
16242|79479|5
16242|30439|2
16242|15216|2
16243|16243|1
16243|47050|2
16243|40311|4
16243|77469|4
16244|16244|1
16244|54200|5
16244|100581|7
16245|16245|1
16245|109944|8
16245|83718|3
16246|16246|1
16246|75873|5
16247|16247|1
16247|43997|2
16248|16248|1
16248|41393|5
16248|108598|2
16248|114992|8
16249|16249|1
16249|63104|4
16249|96346|5
16250|16250|1
16250|97373|5
16250|71706|3
16251|16251|1
16251|60930|2
16251|115639|2
16251|79446|7
16252|16252|1
16252|31193|2
16252|18668|2
16253|16253|1
16253|13808|5
16254|16254|1
16254|68874|8
16255|16255|1
16256|16256|1
16256|30055|2
16256|81352|4
16256|98403|2
16257|16257|1
16257|20932|2
16257|83329|5
16258|16258|1
16258|32295|6
16258|55149|2
16259|16259|1
16260|16260|1
16260|75313|4
16261|16261|1
16261|42523|7
16262|16262|1
16263|16263|1
16263|97827|8
16263|51626|7
16264|16264|1
16264|111119|2
16264|80914|2
16264|96940|6
16264|47713|8
16265|16265|1
16265|94717|5
16265|27506|2
16266|16266|1
16266|106950|6
16266|35617|6
16266|119550|8
16267|16267|1
16267|24509|5
16267|27767|4
16267|94231|3
16268|16268|1
16268|81076|5
16268|46051|8
16268|114978|3
16268|6332|8
16269|16269|1
16269|52269|2
16269|18461|2
16270|16270|1
16270|14052|8
16271|16271|1
16271|18025|3
16272|16272|1
16272|16646|2
16273|16273|1
16273|52607|7
16274|16274|1
16274|1152|7
16274|47268|2
16274|29106|2
16274|53875|7
16275|16275|1
16276|16276|1
16276|30648|8
16277|16277|1
16277|64398|3
16277|91860|3
16278|16278|1
16279|16279|1
16279|63256|6
16280|16280|1
16280|18584|3
16280|77731|6
16280|30605|3
16281|16281|1
16281|98442|3
16281|40652|4
16281|2348|6
16282|16282|1
16282|71334|6
16282|75914|7
16282|38817|6
16282|19481|5
16283|16283|1
16283|37497|2
16284|16284|1
16284|62612|3
16285|16285|1
16285|95784|2
16285|82104|3
16285|75304|2
16285|61893|3
16286|16286|1
16287|16287|1
16287|44274|6
16287|48641|8
16287|54112|5
16288|16288|1
16289|16289|1
16290|16290|1
16290|26679|2
16290|74183|2
16291|16291|1
16292|16292|1
16292|34352|5
16292|82786|4
16293|16293|1
16293|89074|2
16293|29447|8
16293|76970|3
16294|16294|1
16295|16295|1
16295|19670|6
16296|16296|1
16296|29156|2
16296|81089|6
16296|7383|3
16297|16297|1
16297|58238|4
16297|83414|3
16298|16298|1
16298|4081|5
16298|21796|7
16298|104211|3
16298|53692|2
16299|16299|1
16299|82663|3
16299|34281|6
16300|16300|1
16300|93701|4
16301|16301|1
16302|16302|1
16302|112507|2
16302|104811|4
16302|92283|8
16302|83896|8
16303|16303|1
16303|47625|5
16303|84303|2
16304|16304|1
16304|82329|5
16304|103529|8
16305|16305|1
16305|109836|2
16305|37402|4
16305|35937|7
16306|16306|1
16306|62047|7
16306|53268|2
16307|16307|1
16307|88488|2
16307|17154|8
16307|118442|3
16308|16308|1
16308|5215|8
16308|37530|6
16308|2279|7
16308|13497|5
16309|16309|1
16309|111583|3
16309|1490|4
16310|16310|1
16310|101205|4
16310|15125|6
16310|67608|2
16310|13071|7
16311|16311|1
16311|5451|8
16311|85294|5
16311|62467|6
16312|16312|1
16312|46624|3
16312|90802|5
16312|46597|6
16312|26714|7
16313|16313|1
16313|27849|2
16313|29543|2
16313|64298|8
16313|42806|4
16314|16314|1
16315|16315|1
16315|22802|2
16316|16316|1
16317|16317|1
16317|24029|2
16318|16318|1
16319|16319|1
16319|107890|3
16319|108266|4
16320|16320|1
16320|46300|6
16320|19185|3
16320|63780|2
16320|50240|6
16321|16321|1
16321|94930|8
16321|119092|7
16322|16322|1
16322|82356|2
16322|104808|2
16322|26426|4
16323|16323|1
16323|119268|7
16323|115114|2
16323|21580|5
16324|16324|1
16325|16325|1
16325|109574|4
16325|37926|7
16325|1870|8
16326|16326|1
16326|82924|2
16326|107328|5
16326|73440|3
16327|16327|1
16327|37438|3
16327|82125|6
16327|64225|5
16327|114389|2
16328|16328|1
16328|55697|8
16329|16329|1
16329|80418|8
16329|87862|5
16329|19959|5
16330|16330|1
16331|16331|1
16331|92493|4
16331|31335|4
16331|66938|5
16332|16332|1
16332|90674|6
16332|40488|3
16333|16333|1
16333|66609|6
16333|86556|7
16333|38584|4
16333|59880|3
16334|16334|1
16334|2241|5
16335|16335|1
16335|68791|6
16335|103231|3
16336|16336|1
16336|94724|2
16336|32739|5
16336|3404|2
16336|48345|2
16337|16337|1
16337|24419|6
16337|27799|8
16337|70388|3
16338|16338|1
16339|16339|1
16339|42309|5
16339|6957|5
16340|16340|1
16340|111808|2
16340|65971|4
16340|62086|2
16340|108753|7
16341|16341|1
16341|113889|3
16341|49226|3
16341|53913|6
16342|16342|1
16342|118998|5
16343|16343|1
16343|78290|2
16343|71161|2
16344|16344|1
16344|87063|4
16344|113837|2
16344|27759|4
16345|16345|1
16345|109855|6
16345|83319|8
16345|94761|8
16346|16346|1
16347|16347|1
16347|89576|3
16348|16348|1
16348|15991|8
16348|43089|3
16348|74443|5
16349|16349|1
16349|35751|5
16349|10199|4
16349|37280|8
16350|16350|1
16350|4735|2
16350|59863|6
16350|116353|2
16351|16351|1
16351|77591|6
16351|101511|2
16351|12418|8
16351|5320|2
16352|16352|1
16353|16353|1
16353|110358|4
16353|98410|8
16353|11083|2
16353|42532|5
16354|16354|1
16354|82339|6
16354|31534|7
16354|31445|6
16355|16355|1
16356|16356|1
16356|111070|2
16356|1302|5
16356|29467|2
16356|25528|3
16357|16357|1
16357|3993|7
16357|61558|4
16357|106559|2
16357|89477|8
16358|16358|1
16359|16359|1
16359|6424|6
16360|16360|1
16360|9172|4
16360|114333|7
16360|2875|5
16361|16361|1
16361|94142|4
16361|2167|2
16362|16362|1
16362|88669|4
16362|92483|2
16362|103436|8
16363|16363|1
16363|116729|3
16364|16364|1
16364|4665|5
16364|102247|7
16364|29039|2
16365|16365|1
16365|35785|2
16365|9563|3
16366|16366|1
16366|110497|6
16366|7704|4
16367|16367|1
16367|15093|3
16368|16368|1
16368|77710|2
16368|55435|5
16369|16369|1
16369|44859|8
16369|22791|8
16369|39357|2
16369|107022|8
16370|16370|1
16371|16371|1
16372|16372|1
16372|14287|7
16372|88469|3
16372|43864|2
16373|16373|1
16373|35671|2
16373|102804|4
16373|22357|2
16374|16374|1
16375|16375|1
16375|38702|7
16375|68222|3
16376|16376|1
16376|23521|2
16376|29180|7
16377|16377|1
16377|16219|6
16377|7839|4
16378|16378|1
16378|56662|7
16378|62573|7
16378|48515|2
16379|16379|1
16380|16380|1
16380|50172|8
16380|92712|7
16380|970|7
16380|16727|2
16381|16381|1
16382|16382|1
16383|16383|1
16383|87601|8
16383|96167|6
16383|3308|2
16383|75460|3
16384|16384|1
16384|78455|4
16385|16385|1
16385|80741|5
16385|36881|2
16386|16386|1
16386|96568|2
16386|117648|2
16386|26752|4
16386|82293|3
16387|16387|1
16387|81792|6
16387|10718|5
16388|16388|1
16388|56751|4
16388|75821|4
16389|16389|1
16389|10541|6
16389|109686|3
16390|16390|1
16390|31128|6
16391|16391|1
16391|9681|2
16391|78183|2
16391|60614|4
16391|71564|2
16392|16392|1
16392|60136|7
16392|46369|3
16392|36045|4
16393|16393|1
16393|85281|2
16394|16394|1
16394|84011|4
16394|86991|2
16395|16395|1
16396|16396|1
16397|16397|1
16397|108830|2
16398|16398|1
16398|46089|5
16398|12125|3
16399|16399|1
16400|16400|1
16401|16401|1
16401|49328|2
16402|16402|1
16402|93760|4
16402|81790|4
16402|11920|5
16403|16403|1
16404|16404|1
16404|4290|5
16404|97152|7
16404|93009|2
16404|14178|6
16405|16405|1
16405|59667|7
16406|16406|1
16406|46698|5
16406|29173|6
16406|79885|6
16407|16407|1
16407|107866|2
16407|43990|3
16408|16408|1
16409|16409|1
16409|80018|4
16410|16410|1
16411|16411|1
16412|16412|1
16412|102931|2
16412|110172|2
16412|114151|2
16412|59252|6
16413|16413|1
16413|18653|5
16414|16414|1
16414|100552|8
16415|16415|1
16415|115577|4
16415|7174|6
16415|67169|2
16415|109533|2
16416|16416|1
16416|116478|4
16416|46248|3
16417|16417|1
16417|24581|3
16417|99031|2
16418|16418|1
16419|16419|1
16419|29185|5
16419|12217|5
16419|45747|3
16419|58541|7
16420|16420|1
16420|3578|6
16420|99263|3
16420|64330|4
16420|50019|8
16421|16421|1
16421|103568|5
16421|26082|2
16422|16422|1
16423|16423|1
16423|20424|7
16424|16424|1
16424|78168|2
16424|38931|2
16424|12042|5
16424|30077|6
16425|16425|1
16425|91727|7
16425|735|2
16425|108218|2
16426|16426|1
16426|13691|2
16426|111685|7
16426|1977|6
16427|16427|1
16427|41460|7
16427|64365|3
16428|16428|1
16428|33426|5
16428|119119|6
16428|75051|3
16429|16429|1
16430|16430|1
16430|57991|7
16430|21157|8
16430|60521|5
16430|119881|2
16431|16431|1
16431|7284|8
16431|81900|8
16432|16432|1
16432|37627|8
16432|94868|6
16433|16433|1
16433|14118|6
16433|100274|7
16433|76882|4
16433|56958|8
16434|16434|1
16434|55298|6
16434|43946|7
16434|39008|8
16434|94316|6
16435|16435|1
16435|20488|4
16435|55208|7
16435|76628|5
16435|91263|4
16436|16436|1
16436|63118|2
16436|85322|3
16437|16437|1
16437|40244|2
16438|16438|1
16438|10811|2
16439|16439|1
16439|47442|6
16439|5866|5
16439|111363|2
16439|67481|3
16440|16440|1
16440|100397|2
16441|16441|1
16441|24107|8
16441|35617|6
16441|57084|7
16442|16442|1
16442|82647|8
16442|37697|4
16442|91633|2
16443|16443|1
16444|16444|1
16444|114243|4
16444|23523|2
16445|16445|1
16445|93962|8
16445|86289|4
16445|113033|8
16446|16446|1
16446|69586|2
16447|16447|1
16447|81125|2
16447|46383|5
16447|73590|4
16447|69177|4
16448|16448|1
16448|104111|6
16448|64726|7
16449|16449|1
16449|105258|7
16449|114719|2
16450|16450|1
16451|16451|1
16451|74640|5
16452|16452|1
16452|69136|7
16453|16453|1
16454|16454|1
16454|31016|3
16454|32431|7
16454|88247|3
16454|102372|3
16455|16455|1
16455|34770|8
16455|17014|2
16456|16456|1
16456|80559|5
16456|65546|7
16456|99006|4
16457|16457|1
16458|16458|1
16458|71829|3
16458|118527|2
16458|5234|3
16458|95041|4
16459|16459|1
16459|46198|8
16459|97327|3
16460|16460|1
16460|31543|8
16461|16461|1
16461|82734|2
16461|47616|2
16461|95097|2
16462|16462|1
16462|8148|4
16462|101460|6
16462|103022|3
16462|57568|3
16463|16463|1
16463|93623|5
16463|111626|8
16463|76895|6
16463|70237|2
16464|16464|1
16464|48786|8
16464|47616|7
16464|36597|2
16464|56253|7
16465|16465|1
16465|103058|5
16465|55694|3
16465|119764|2
16466|16466|1
16466|91375|5
16466|109648|2
16467|16467|1
16468|16468|1
16468|118024|2
16468|52696|7
16469|16469|1
16469|105249|8
16469|6862|8
16469|9202|4
16469|105880|8
16470|16470|1
16470|88252|5
16471|16471|1
16471|74567|5
16471|68746|3
16471|34388|4
16471|44422|3
16472|16472|1
16472|75532|4
16472|10998|5
16473|16473|1
16473|89280|8
16474|16474|1
16474|61002|6
16474|63867|2
16474|75179|7
16475|16475|1
16475|102200|4
16475|48739|7
16476|16476|1
16476|10096|2
16476|106972|3
16476|7358|3
16476|86413|6
16477|16477|1
16478|16478|1
16478|113752|8
16478|68156|4
16478|72345|7
16478|50253|8
16479|16479|1
16479|45511|2
16480|16480|1
16480|19684|7
16480|30439|4
16481|16481|1
16481|112992|2
16481|111870|4
16481|3832|6
16482|16482|1
16482|86187|7
16482|70043|6
16483|16483|1
16484|16484|1
16484|58241|2
16484|100684|2
16485|16485|1
16486|16486|1
16486|44332|3
16486|21092|6
16486|1641|6
16487|16487|1
16488|16488|1
16488|40099|7
16488|34846|7
16488|94415|8
16488|3757|7
16489|16489|1
16489|113648|6
16489|86776|5
16489|55973|4
16489|107529|4
16490|16490|1
16490|113309|6
16490|58585|6
16490|118436|4
16491|16491|1
16491|38871|2
16491|37544|7
16492|16492|1
16492|9267|2
16492|100028|2
16492|16032|3
16493|16493|1
16494|16494|1
16494|25579|3
16495|16495|1
16495|44170|2
16495|26461|5
16495|81607|2
16495|40179|5
16496|16496|1
16496|53006|5
16496|12606|6
16496|36073|2
16496|87946|5
16497|16497|1
16497|50537|2
16497|8394|6
16498|16498|1
16498|41311|7
16498|45942|6
16498|89305|8
16498|71311|7
16499|16499|1
16499|103994|2
16499|109275|6
16499|47079|3
16500|16500|1
16500|32620|7
16500|90675|2
16501|16501|1
16501|53138|5
16502|16502|1
16502|48153|7
16502|92248|2
16502|87616|4
16503|16503|1
16503|112066|4
16503|41485|7
16503|68743|8
16504|16504|1
16505|16505|1
16505|4710|8
16506|16506|1
16506|27977|6
16506|49105|2
16506|30494|5
16507|16507|1
16508|16508|1
16508|33955|2
16508|25142|6
16508|119664|6
16508|109774|7
16509|16509|1
16509|4606|2
16509|99193|5
16509|7513|8
16510|16510|1
16511|16511|1
16511|40440|8
16511|78923|8
16511|69331|2
16512|16512|1
16512|29085|4
16512|24479|2
16513|16513|1
16513|66031|4
16513|21245|2
16513|35270|7
16513|19639|8
16514|16514|1
16514|119660|5
16514|62236|6
16514|41279|4
16515|16515|1
16515|109651|5
16515|82215|2
16515|69754|2
16516|16516|1
16516|95711|2
16517|16517|1
16517|43007|5
16517|109936|7
16518|16518|1
16518|40472|2
16518|81041|4
16518|63784|2
16519|16519|1
16520|16520|1
16521|16521|1
16521|44520|6
16521|26119|2
16521|46191|3
16522|16522|1
16522|66085|4
16522|6964|4
16523|16523|1
16523|62624|3
16524|16524|1
16524|35803|2
16525|16525|1
16525|99719|6
16525|89943|4
16525|23798|3
16526|16526|1
16527|16527|1
16527|32807|8
16527|2931|3
16527|72146|2
16527|76512|3
16528|16528|1
16529|16529|1
16529|6678|8
16529|61695|8
16529|55981|8
16529|53766|5
16530|16530|1
16531|16531|1
16531|43580|5
16532|16532|1
16532|34855|7
16532|75013|6
16532|85425|6
16532|99993|8
16533|16533|1
16533|109888|3
16534|16534|1
16534|108895|4
16535|16535|1
16535|13052|6
16535|66243|2
16535|33111|8
16535|62502|2
16536|16536|1
16536|53499|4
16536|71371|6
16536|44486|5
16537|16537|1
16537|26201|4
16537|76562|4
16538|16538|1
16538|31275|6
16538|86810|4
16539|16539|1
16539|67046|6
16539|63886|4
16539|96370|3
16539|34143|7
16540|16540|1
16540|77672|2
16541|16541|1
16541|14146|4
16541|117324|3
16541|50240|6
16541|91340|2
16542|16542|1
16542|18454|2
16543|16543|1
16543|55738|8
16544|16544|1
16544|117407|6
16544|40773|4
16544|54409|6
16544|56662|6
16545|16545|1
16545|13800|8
16545|27838|7
16545|80393|8
16546|16546|1
16546|24083|4
16547|16547|1
16547|83079|7
16547|73277|2
16547|66365|8
16548|16548|1
16548|4380|7
16548|8883|4
16549|16549|1
16550|16550|1
16551|16551|1
16552|16552|1
16552|26360|5
16552|90670|5
16552|92720|7
16552|82488|2
16553|16553|1
16554|16554|1
16554|17641|3
16554|34340|4
16554|47438|3
16554|78187|5
16555|16555|1
16555|77824|2
16555|68534|8
16556|16556|1
16556|90822|3
16557|16557|1
16557|54591|5
16558|16558|1
16559|16559|1
16559|93900|6
16560|16560|1
16560|173|2
16560|51131|4
16561|16561|1
16561|26955|4
16561|70479|8
16562|16562|1
16562|13218|3
16562|89319|5
16562|73065|6
16562|52700|7
16563|16563|1
16564|16564|1
16564|67375|8
16564|43543|7
16564|38608|7
16565|16565|1
16565|101057|3
16565|6020|7
16566|16566|1
16566|74756|2
16566|8304|2
16566|95003|4
16566|97207|2
16567|16567|1
16567|63740|7
16568|16568|1
16568|23999|2
16568|69043|5
16568|78855|3
16569|16569|1
16569|77818|4
16569|57402|5
16570|16570|1
16570|4620|8
16571|16571|1
16571|52378|2
16572|16572|1
16572|33757|4
16572|46500|3
16573|16573|1
16573|40131|5
16573|116242|3
16574|16574|1
16574|82849|3
16574|14182|8
16574|115743|2
16575|16575|1
16575|37545|8
16575|67939|8
16575|110495|8
16576|16576|1
16577|16577|1
16578|16578|1
16578|2903|5
16578|112152|6
16578|111695|7
16578|35960|2
16579|16579|1
16580|16580|1
16581|16581|1
16581|96385|5
16581|102143|3
16581|48674|2
16581|114885|8
16582|16582|1
16582|26123|5
16582|68170|2
16582|36636|8
16583|16583|1
16584|16584|1
16584|29603|8
16584|58793|2
16584|24722|3
16584|94264|6
16585|16585|1
16585|58867|4
16585|71808|3
16585|41430|5
16585|95848|4
16586|16586|1
16586|58466|5
16587|16587|1
16587|40102|3
16587|1377|8
16587|109867|6
16587|109039|6
16588|16588|1
16588|76563|6
16588|46139|5
16589|16589|1
16589|54610|2
16589|27287|2
16589|105854|4
16590|16590|1
16590|111083|4
16590|104578|3
16591|16591|1
16591|9046|7
16591|45660|4
16591|31517|4
16591|61829|4
16592|16592|1
16592|36727|2
16593|16593|1
16593|72917|2
16593|60299|8
16593|87187|5
16594|16594|1
16594|31823|8
16594|33124|4
16595|16595|1
16596|16596|1
16596|75572|7
16596|111202|2
16596|56796|6
16597|16597|1
16597|80425|5
16598|16598|1
16598|54790|2
16598|2012|4
16598|20478|5
16598|20477|2
16599|16599|1
16599|4339|5
16599|3594|4
16599|92890|4
16599|165|3
16600|16600|1
16600|5446|2
16601|16601|1
16601|43534|3
16602|16602|1
16602|83469|4
16602|115407|2
16602|105010|7
16603|16603|1
16604|16604|1
16604|15335|3
16604|106344|4
16605|16605|1
16605|64495|6
16605|74215|8
16606|16606|1
16606|31209|8
16606|79227|8
16606|5016|2
16607|16607|1
16607|80607|2
16607|104690|7
16607|50970|6
16608|16608|1
16608|48631|4
16609|16609|1
16609|18750|2
16609|1095|6
16609|31252|4
16610|16610|1
16610|102405|4
16611|16611|1
16612|16612|1
16613|16613|1
16613|41355|6
16613|54036|3
16613|4783|2
16614|16614|1
16614|59190|6
16614|25359|3
16615|16615|1
16615|44582|7
16615|91494|3
16616|16616|1
16616|46320|4
16617|16617|1
16617|99179|4
16617|94318|3
16618|16618|1
16619|16619|1
16619|72147|4
16619|89912|7
16619|70049|2
16620|16620|1
16621|16621|1
16621|107089|4
